call_id,timestamp,duration,agent,queue,team,department,team_leader,customer_number
GEN-4FA56C48,2025-12-31 14:24:31,179,agent.036,Sales Line,Inbound B,Customer Support,leader.inboundb,+905557005485
GEN-50806207,2025-12-21 10:04:15,161,agent.045,Tech Support,Inbound B,Customer Support,leader.inboundb,+905552322154
GEN-11966C93,2025-12-31 12:17:52,0,,Tech Support,,,,+905552819475
GEN-E78BD570,2026-01-15 10:09:47,343,agent.005,General Support,Outbound Sales,Sales,leader.outboundsales,+905556724114
GEN-C377B77D,2026-01-14 12:18:50,131,agent.005,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905554677972
GEN-93FAE4DD,2025-12-20 17:34:56,220,agent.001,General Support,Inbound B,Customer Support,leader.inboundb,+905558064517
GEN-E6E17F0D,2026-01-09 22:28:16,309,agent.041,General Support,Retention,Sales,leader.retention,+905556478074
GEN-93FE85C8,2026-01-09 05:14:04,201,agent.022,General Support,Tech L1,Technical Service,leader.techl1,+905553650031
GEN-B361DBC3,2026-01-11 15:21:38,141,agent.047,General Support,Inbound B,Customer Support,leader.inboundb,+905557099725
GEN-5B471177,2026-01-01 20:26:19,161,agent.021,VIP Line,Tech L1,Technical Service,leader.techl1,+905557020576
GEN-B69BC97D,2025-12-30 11:29:52,323,agent.047,Tech Support,Inbound B,Customer Support,leader.inboundb,+905558892778
GEN-8C135B0F,2026-01-17 17:40:29,157,agent.025,General Support,Tech L2,Technical Service,leader.techl2,+905555214894
GEN-365AFC6E,2025-12-31 14:07:24,0,,Tech Support,,,,+905554668465
GEN-7F23025E,2025-12-28 16:31:09,240,agent.044,General Support,Inbound A,Customer Support,leader.inbounda,+905554684828
GEN-D6E06A8C,2026-01-07 12:32:35,191,agent.050,General Support,Outbound Sales,Sales,leader.outboundsales,+905554940251
GEN-7632E201,2025-12-27 11:19:11,163,agent.004,VIP Line,Retention,Sales,leader.retention,+905556638755
GEN-CDD7A860,2026-01-13 15:54:58,285,agent.019,VIP Line,Tech L1,Technical Service,leader.techl1,+905555348438
GEN-AB1E0738,2026-01-07 13:40:21,237,agent.008,General Support,Inbound A,Customer Support,leader.inbounda,+905559927173
GEN-90036DAC,2026-01-13 14:05:10,269,agent.026,Sales Line,Tech L1,Technical Service,leader.techl1,+905554072723
GEN-11246C85,2026-01-02 15:11:29,0,,Tech Support,,,,+905554823897
GEN-0DCCD351,2025-12-22 14:20:39,137,agent.019,Sales Line,Tech L1,Technical Service,leader.techl1,+905557345540
GEN-832E6D22,2026-01-15 04:31:49,0,,Sales Line,,,,+905553744263
GEN-EDE5B009,2025-12-29 13:38:31,47,agent.037,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905555148013
GEN-C3983340,2025-12-22 04:54:31,207,agent.038,Sales Line,Tech L2,Technical Service,leader.techl2,+905558768557
GEN-ECC3C8AE,2026-01-01 12:33:09,181,agent.011,Sales Line,VIP Support,Customer Support,leader.vipsupport,+905551394712
GEN-A6F85E40,2025-12-23 16:01:53,283,agent.010,VIP Line,Tech L1,Technical Service,leader.techl1,+905557020576
GEN-56D0B25F,2026-01-02 12:10:30,194,agent.046,VIP Line,Tech L1,Technical Service,leader.techl1,+905553260298
GEN-AB9A602D,2026-01-05 11:18:00,156,agent.009,Sales Line,Inbound A,Customer Support,leader.inbounda,+905557286765
GEN-B3CCC175,2025-12-21 11:41:37,0,,VIP Line,,,,+905556081499
GEN-C2CE6D6E,2026-01-08 14:35:27,238,agent.045,Sales Line,Inbound B,Customer Support,leader.inboundb,+905558619294
GEN-D05B0922,2025-12-25 11:08:42,274,agent.032,Sales Line,Tech L2,Technical Service,leader.techl2,+905556154395
GEN-0E8B7B11,2026-01-03 13:32:12,102,agent.048,General Support,Outbound Sales,Sales,leader.outboundsales,+905556883814
GEN-01D1519E,2026-01-13 15:17:58,305,agent.006,Sales Line,Retention,Sales,leader.retention,+905558610648
GEN-732B0478,2026-01-13 20:43:02,216,agent.033,Tech Support,VIP Support,Customer Support,leader.vipsupport,+905554072723
GEN-073E69E9,2026-01-08 21:22:18,161,agent.035,General Support,Tech L2,Technical Service,leader.techl2,+905553912769
GEN-888BF8DD,2025-12-30 20:37:09,233,agent.039,General Support,Tech L1,Technical Service,leader.techl1,+905551723949
GEN-F2F9CB5B,2026-01-13 15:08:54,141,agent.048,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905555599840
GEN-7479480A,2025-12-22 07:09:56,203,agent.030,VIP Line,VIP Support,Customer Support,leader.vipsupport,+905557455882
GEN-D6367D83,2026-01-12 14:57:30,186,agent.015,VIP Line,Retention,Sales,leader.retention,+905558198764
GEN-53255230,2025-12-20 08:12:24,205,agent.016,VIP Line,Retention,Sales,leader.retention,+905553030028
GEN-7A87F221,2026-01-04 13:55:53,187,agent.022,Sales Line,Tech L1,Technical Service,leader.techl1,+905557663774
GEN-F1467545,2025-12-19 14:32:05,213,agent.009,General Support,Inbound A,Customer Support,leader.inbounda,+905558443475
GEN-FEB9AFBF,2025-12-19 09:16:57,158,agent.035,VIP Line,Tech L2,Technical Service,leader.techl2,+905551359473
GEN-8A1911D2,2026-01-09 09:04:39,214,agent.001,VIP Line,Inbound B,Customer Support,leader.inboundb,+905558253085
GEN-84315D4B,2025-12-31 20:07:16,173,agent.011,VIP Line,VIP Support,Customer Support,leader.vipsupport,+905554111352
GEN-49B93868,2025-12-28 10:14:26,0,,VIP Line,,,,+905555066804
GEN-EC45AD96,2025-12-28 05:06:30,285,agent.003,General Support,Inbound A,Customer Support,leader.inbounda,+905552557569
GEN-01F81D39,2026-01-02 12:13:52,170,agent.016,General Support,Retention,Sales,leader.retention,+905554269673
GEN-C88AA706,2026-01-14 12:18:21,159,agent.036,Tech Support,Inbound B,Customer Support,leader.inboundb,+905557233900
GEN-6A2DAA67,2026-01-12 23:29:46,223,agent.049,General Support,Inbound B,Customer Support,leader.inboundb,+905558610648
GEN-D9221F6D,2025-12-29 15:40:09,211,agent.021,General Support,Tech L1,Technical Service,leader.techl1,+905552454195
GEN-A3E01F2C,2025-12-20 10:30:39,162,agent.028,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905559359736
GEN-6EFBD57D,2026-01-16 17:12:10,276,agent.043,VIP Line,Tech L1,Technical Service,leader.techl1,+905553681016
GEN-7DBB6BEB,2026-01-06 09:01:08,118,agent.006,Sales Line,Retention,Sales,leader.retention,+905554072723
GEN-0FE135A4,2026-01-11 12:07:58,256,agent.015,VIP Line,Retention,Sales,leader.retention,+905556372345
GEN-8749E47B,2026-01-02 15:38:07,201,agent.037,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905552533406
GEN-361D5021,2026-01-17 11:06:17,0,,Tech Support,,,,+905558992861
GEN-08C6DD65,2026-01-12 15:49:12,194,agent.012,General Support,Tech L2,Technical Service,leader.techl2,+905554222801
GEN-EB815F31,2025-12-19 12:28:28,150,agent.003,Sales Line,Inbound A,Customer Support,leader.inbounda,+905552200837
GEN-69084976,2025-12-22 11:56:20,161,agent.034,General Support,VIP Support,Customer Support,leader.vipsupport,+905552130105
GEN-52469A01,2025-12-26 13:27:26,0,,General Support,,,,+905552039837
GEN-C8536A45,2025-12-19 11:20:46,181,agent.023,VIP Line,Inbound A,Customer Support,leader.inbounda,+905556836064
GEN-9EBEA31B,2025-12-28 14:21:05,249,agent.015,Sales Line,Retention,Sales,leader.retention,+905555188750
GEN-0F9B2DEE,2026-01-08 09:38:12,189,agent.013,Sales Line,Tech L1,Technical Service,leader.techl1,+905552447403
GEN-62C45728,2025-12-21 12:49:18,85,agent.050,Tech Support,Outbound Sales,Sales,leader.outboundsales,+905552094669
GEN-431BF3D3,2025-12-23 13:37:54,149,agent.019,Tech Support,Tech L1,Technical Service,leader.techl1,+905552988104
GEN-40F7BB61,2025-12-19 07:46:02,167,agent.022,Sales Line,Tech L1,Technical Service,leader.techl1,+905553844885
GEN-23D6CA5D,2026-01-10 17:19:38,104,agent.025,Sales Line,Tech L2,Technical Service,leader.techl2,+905551971539
GEN-E3FD7079,2025-12-23 03:35:05,155,agent.016,General Support,Retention,Sales,leader.retention,+905558285204
GEN-2AC412A4,2026-01-14 08:02:46,146,agent.048,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905552063821
GEN-03499C19,2025-12-21 20:51:58,195,agent.028,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905559915734
GEN-A3DBFAA3,2025-12-29 07:54:31,275,agent.035,General Support,Tech L2,Technical Service,leader.techl2,+905558557683
GEN-5C888DED,2026-01-15 16:17:23,207,agent.006,Tech Support,Retention,Sales,leader.retention,+905554180624
GEN-98A741D7,2026-01-16 04:35:49,280,agent.010,VIP Line,Tech L1,Technical Service,leader.techl1,+905553409403
GEN-D20032F5,2025-12-20 10:22:34,241,agent.031,Sales Line,Retention,Sales,leader.retention,+905555451299
GEN-211BE502,2026-01-16 15:18:47,0,,Sales Line,,,,+905553974566
GEN-F58452A3,2025-12-21 15:35:22,184,agent.037,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905552230958
GEN-6A1A641E,2026-01-02 12:54:36,309,agent.007,VIP Line,Tech L1,Technical Service,leader.techl1,+905551318713
GEN-DCD85BBF,2026-01-07 11:49:47,0,,Tech Support,,,,+905557885539
GEN-4F874DAA,2026-01-15 19:08:21,129,agent.015,Sales Line,Retention,Sales,leader.retention,+905552040216
GEN-AA535B82,2025-12-30 13:29:50,173,agent.008,Sales Line,Inbound A,Customer Support,leader.inbounda,+905555074194
GEN-16DC7E7B,2026-01-13 11:40:05,213,agent.014,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905555811632
GEN-B8ADABD3,2025-12-31 16:15:14,143,agent.026,Sales Line,Tech L1,Technical Service,leader.techl1,+905554279140
GEN-412233CD,2026-01-12 16:08:50,318,agent.020,Tech Support,Tech L1,Technical Service,leader.techl1,+905555460011
GEN-E03EE982,2025-12-27 13:37:02,118,agent.036,VIP Line,Inbound B,Customer Support,leader.inboundb,+905552103192
GEN-01E6C1CE,2025-12-23 18:26:48,178,agent.033,Tech Support,VIP Support,Customer Support,leader.vipsupport,+905552950343
GEN-87CD9DF9,2026-01-01 09:32:11,142,agent.034,Tech Support,VIP Support,Customer Support,leader.vipsupport,+905554006006
GEN-560F879B,2026-01-04 18:02:00,241,agent.043,Sales Line,Tech L1,Technical Service,leader.techl1,+905552345600
GEN-9EF977B6,2025-12-22 15:31:46,83,agent.032,Tech Support,Tech L2,Technical Service,leader.techl2,+905552599771
GEN-D1C868FC,2025-12-28 07:31:28,222,agent.048,General Support,Outbound Sales,Sales,leader.outboundsales,+905557085839
GEN-C92395E8,2025-12-31 12:35:33,0,,General Support,,,,+905556248649
GEN-1908621A,2025-12-20 15:27:21,159,agent.020,Sales Line,Tech L1,Technical Service,leader.techl1,+905556597048
GEN-A491539D,2026-01-07 10:00:38,198,agent.041,Tech Support,Retention,Sales,leader.retention,+905553098183
GEN-C57CF6A4,2026-01-14 19:41:45,0,,VIP Line,,,,+905559800930
GEN-7332D211,2026-01-05 12:59:23,0,,VIP Line,,,,+905555426860
GEN-607397B4,2025-12-26 12:57:00,94,agent.018,General Support,Tech L2,Technical Service,leader.techl2,+905559018347
GEN-EF5F6C4F,2026-01-01 13:54:56,0,,VIP Line,,,,+905559735947
GEN-7ECCBAA8,2025-12-28 11:38:53,72,agent.039,VIP Line,Tech L1,Technical Service,leader.techl1,+905559973314
GEN-7E856557,2026-01-04 15:13:59,153,agent.050,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905557746371
GEN-DEDE612F,2026-01-08 17:39:09,290,agent.041,VIP Line,Retention,Sales,leader.retention,+905552020599
GEN-9D4F4E5F,2025-12-22 07:46:18,220,agent.018,VIP Line,Tech L2,Technical Service,leader.techl2,+905557085839
GEN-5292C657,2025-12-22 14:52:16,262,agent.037,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905552839093
GEN-CA280965,2025-12-28 03:01:35,125,agent.006,Sales Line,Retention,Sales,leader.retention,+905556158186
GEN-D8F66CFF,2025-12-19 11:48:17,258,agent.013,General Support,Tech L1,Technical Service,leader.techl1,+905552225100
GEN-B00FB3A3,2026-01-08 16:05:16,159,agent.008,VIP Line,Inbound A,Customer Support,leader.inbounda,+905553518460
GEN-0049C333,2026-01-09 08:36:38,161,agent.006,VIP Line,Retention,Sales,leader.retention,+905559665153
GEN-0E0A2048,2025-12-24 13:00:53,190,agent.042,Tech Support,Inbound B,Customer Support,leader.inboundb,+905555432785
GEN-F7FB3881,2026-01-17 20:05:26,235,agent.030,VIP Line,VIP Support,Customer Support,leader.vipsupport,+905559189219
GEN-B479AD4C,2026-01-07 07:23:26,250,agent.040,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905551559243
GEN-900FF3B9,2026-01-05 18:26:47,296,agent.020,Tech Support,Tech L1,Technical Service,leader.techl1,+905559566055
GEN-A10D88DF,2025-12-21 23:11:20,246,agent.028,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905554072723
GEN-85D9625E,2025-12-30 10:03:50,194,agent.005,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905555460011
GEN-945DA215,2025-12-25 21:37:27,160,agent.020,General Support,Tech L1,Technical Service,leader.techl1,+905554739028
GEN-49D331BE,2025-12-29 15:25:19,245,agent.039,VIP Line,Tech L1,Technical Service,leader.techl1,+905559777420
GEN-E6572DA3,2025-12-26 14:46:49,114,agent.034,General Support,VIP Support,Customer Support,leader.vipsupport,+905555759012
GEN-42F77099,2026-01-16 16:02:37,244,agent.040,Tech Support,Outbound Sales,Sales,leader.outboundsales,+905556828872
GEN-D53AB5CE,2025-12-18 12:00:43,71,agent.021,General Support,Tech L1,Technical Service,leader.techl1,+905558507350
GEN-1DAD0BE9,2026-01-02 17:18:13,0,,VIP Line,,,,+905553448259
GEN-314CDA81,2026-01-02 19:38:28,241,agent.024,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905558477151
GEN-70FFBD32,2026-01-04 16:58:50,131,agent.048,Tech Support,Outbound Sales,Sales,leader.outboundsales,+905551394712
GEN-0E079E7B,2025-12-27 20:29:42,147,agent.030,VIP Line,VIP Support,Customer Support,leader.vipsupport,+905551523609
GEN-17F680BB,2026-01-04 06:56:28,173,agent.021,Sales Line,Tech L1,Technical Service,leader.techl1,+905556667179
GEN-8471316E,2026-01-07 08:15:30,268,agent.015,General Support,Retention,Sales,leader.retention,+905552995943
GEN-03E95C92,2026-01-03 11:38:36,161,agent.018,Sales Line,Tech L2,Technical Service,leader.techl2,+905555797918
GEN-1A56FFF0,2026-01-09 09:10:12,132,agent.033,VIP Line,VIP Support,Customer Support,leader.vipsupport,+905553592647
GEN-033764C9,2026-01-15 17:46:02,159,agent.029,General Support,Tech L1,Technical Service,leader.techl1,+905555609116
GEN-39EC38B6,2026-01-09 12:09:50,210,agent.014,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905557292822
GEN-6364B7A7,2026-01-09 16:30:01,86,agent.050,General Support,Outbound Sales,Sales,leader.outboundsales,+905554353427
GEN-B57750BD,2026-01-10 12:29:05,267,agent.049,Sales Line,Inbound B,Customer Support,leader.inboundb,+905552041133
GEN-0B304F70,2026-01-02 17:45:25,204,agent.010,Sales Line,Tech L1,Technical Service,leader.techl1,+905551792927
GEN-7FC53BE5,2026-01-07 09:32:03,201,agent.020,Sales Line,Tech L1,Technical Service,leader.techl1,+905558378853
GEN-F4D73D9D,2025-12-27 19:22:51,15,agent.040,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905556285027
GEN-48E344F9,2026-01-14 08:42:28,139,agent.016,VIP Line,Retention,Sales,leader.retention,+905558134389
GEN-E092C980,2026-01-14 12:48:11,214,agent.044,Tech Support,Inbound A,Customer Support,leader.inbounda,+905555057896
GEN-F11B800D,2026-01-04 12:43:09,127,agent.013,VIP Line,Tech L1,Technical Service,leader.techl1,+905559666085
GEN-3BAC3216,2026-01-03 12:47:55,235,agent.005,General Support,Outbound Sales,Sales,leader.outboundsales,+905558134389
GEN-31F344EB,2026-01-09 22:41:12,193,agent.047,Tech Support,Inbound B,Customer Support,leader.inboundb,+905557331449
GEN-C4B1D86C,2026-01-11 19:24:58,191,agent.024,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905557018636
GEN-9CA7106E,2026-01-02 15:22:21,153,agent.023,Tech Support,Inbound A,Customer Support,leader.inbounda,+905557099725
GEN-508A194D,2025-12-20 12:25:55,227,agent.027,Tech Support,VIP Support,Customer Support,leader.vipsupport,+905553525026
GEN-E9E034E4,2026-01-04 18:19:24,206,agent.029,VIP Line,Tech L1,Technical Service,leader.techl1,+905555807016
GEN-14BF74A8,2026-01-16 17:47:53,208,agent.043,General Support,Tech L1,Technical Service,leader.techl1,+905554357490
GEN-3247308E,2026-01-13 17:56:56,0,,General Support,,,,+905559501070
GEN-CE43FD12,2026-01-02 18:52:46,183,agent.026,Sales Line,Tech L1,Technical Service,leader.techl1,+905559929901
GEN-D62A5C26,2025-12-18 16:53:05,270,agent.026,VIP Line,Tech L1,Technical Service,leader.techl1,+905559910238
GEN-BA6AF9F7,2026-01-01 18:26:45,129,agent.016,General Support,Retention,Sales,leader.retention,+905554049638
GEN-0320A803,2026-01-14 19:48:23,227,agent.009,VIP Line,Inbound A,Customer Support,leader.inbounda,+905551832178
GEN-BB4E0F5B,2025-12-22 15:59:31,219,agent.036,General Support,Inbound B,Customer Support,leader.inboundb,+905557209508
GEN-9683F263,2025-12-20 09:55:52,155,agent.025,Tech Support,Tech L2,Technical Service,leader.techl2,+905557658509
GEN-2C4381E4,2025-12-21 08:21:18,194,agent.034,Sales Line,VIP Support,Customer Support,leader.vipsupport,+905555425626
GEN-01AD7D65,2025-12-26 17:35:32,233,agent.033,General Support,VIP Support,Customer Support,leader.vipsupport,+905555123896
GEN-E0C2D969,2026-01-01 15:54:29,13,agent.019,Tech Support,Tech L1,Technical Service,leader.techl1,+905551521284
GEN-170AE116,2026-01-06 12:18:19,314,agent.016,Sales Line,Retention,Sales,leader.retention,+905559740983
GEN-5352930D,2026-01-01 06:07:31,154,agent.013,Tech Support,Tech L1,Technical Service,leader.techl1,+905552331856
GEN-63B6371F,2025-12-20 12:15:02,145,agent.040,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905552552905
GEN-1C96EED2,2026-01-09 13:36:01,188,agent.030,General Support,VIP Support,Customer Support,leader.vipsupport,+905557899957
GEN-262FCCC5,2026-01-08 13:45:52,254,agent.050,General Support,Outbound Sales,Sales,leader.outboundsales,+905558051998
GEN-CD5497C4,2026-01-15 12:43:31,107,agent.003,General Support,Inbound A,Customer Support,leader.inbounda,+905558869883
GEN-A6ADC5E5,2025-12-20 16:16:03,128,agent.021,Tech Support,Tech L1,Technical Service,leader.techl1,+905559311951
GEN-7597C947,2026-01-17 08:28:59,226,agent.026,VIP Line,Tech L1,Technical Service,leader.techl1,+905554364225
GEN-FEACE210,2025-12-30 12:14:30,276,agent.007,Sales Line,Tech L1,Technical Service,leader.techl1,+905553555268
GEN-690E39FF,2025-12-25 10:39:00,205,agent.038,General Support,Tech L2,Technical Service,leader.techl2,+905554072723
GEN-829B6C5A,2026-01-15 14:05:37,224,agent.031,General Support,Retention,Sales,leader.retention,+905551462739
GEN-4A124E4F,2025-12-24 01:59:10,237,agent.047,General Support,Inbound B,Customer Support,leader.inboundb,+905551879752
GEN-3B9E9410,2026-01-12 16:54:09,90,agent.043,Sales Line,Tech L1,Technical Service,leader.techl1,+905554412540
GEN-9177543E,2025-12-24 20:52:38,222,agent.038,Tech Support,Tech L2,Technical Service,leader.techl2,+905553938135
GEN-398D91E0,2026-01-13 12:15:13,197,agent.009,Sales Line,Inbound A,Customer Support,leader.inbounda,+905555466574
GEN-47EFAC0B,2026-01-11 11:31:51,220,agent.043,Sales Line,Tech L1,Technical Service,leader.techl1,+905554644241
GEN-CE91C1EB,2025-12-31 19:09:34,227,agent.048,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905554602352
GEN-F3B0EC35,2026-01-10 19:52:39,0,,General Support,,,,+905557559868
GEN-25BBFE35,2026-01-16 11:10:09,145,agent.019,General Support,Tech L1,Technical Service,leader.techl1,+905552207302
GEN-24D2A91B,2026-01-03 17:26:44,190,agent.012,VIP Line,Tech L2,Technical Service,leader.techl2,+905555641749
GEN-F45A5C49,2025-12-22 14:03:11,138,agent.018,General Support,Tech L2,Technical Service,leader.techl2,+905558477151
GEN-F840DA54,2026-01-15 10:53:45,285,agent.010,General Support,Tech L1,Technical Service,leader.techl1,+905552373518
GEN-CE17432C,2026-01-11 22:17:13,0,,Sales Line,,,,+905552285196
GEN-C30EE225,2026-01-08 13:26:48,138,agent.033,Sales Line,VIP Support,Customer Support,leader.vipsupport,+905559383728
GEN-5E6D9812,2026-01-11 08:39:51,161,agent.002,VIP Line,Inbound A,Customer Support,leader.inbounda,+905558134389
GEN-C9AA20EC,2025-12-23 18:44:56,240,agent.044,General Support,Inbound A,Customer Support,leader.inbounda,+905558363147
